x,y
8.15185,4.70145
8.05069,4.87392
7.95032,5.04686
7.85316,5.22161
7.76365,5.40038
7.6773,5.58073
7.54351,5.72737
7.39906,5.86563
7.25817,6.00749
7.1235,6.15526
6.99013,6.30424
6.85593,6.45246
6.71799,6.59721
6.57644,6.73842
6.43186,6.87654
6.28425,7.01141
6.1334,7.14264
5.97928,7.27002
5.82239,7.39398
5.66318,7.51494
5.50189,7.63312
5.33868,7.74864
5.17362,7.86148
5.00646,7.9712
4.83668,8.0768
4.6642,8.17794
4.48939,8.27501
4.31246,8.36816
4.1336,8.45755
3.95287,8.54308
3.7703,8.62462
3.58727,8.70512
3.40568,8.78882
3.22747,8.87948
3.0497,8.97101
2.85901,9.03068
2.66088,9.05698
2.4636,9.08954
2.26776,9.12991
2.07253,9.1731
1.87748,9.21708
1.68171,9.25776
1.48477,9.29235
1.287,9.32179
1.08861,9.34678
0.889729,9.36743
0.690445,9.38377
0.490814,9.39509
0.290952,9.40112
0.0910158,9.40367
-0.108936,9.40362
-0.308864,9.40049
-0.508681,9.39318
-0.708252,9.38084
-0.907455,9.36356
-1.10623,9.3419
-1.30449,9.31593
-1.50214,9.28571
-1.69909,9.2512
-1.89484,9.21045
-2.08969,9.16557
-2.28471,9.12143
-2.48052,9.08096
-2.67773,9.04797
-2.87499,9.01557
-3.06745,8.96296
-3.24271,8.86671
-3.42061,8.77545
-3.60153,8.6903
-3.78385,8.6082
-3.96588,8.52548
-4.14636,8.43941
-4.3251,8.3498
-4.50155,8.25576
-4.67586,8.15781
-4.84778,8.0557
-5.0169,7.94905
-5.18347,7.83844
-5.34802,7.72485
-5.51065,7.60853
-5.67147,7.48971
-5.83053,7.36855
-5.98734,7.2445
-6.14101,7.11658
-6.29105,6.98442
-6.43797,6.84879
-6.58184,6.70994
-6.7227,6.56803
-6.86056,6.42321
-6.9953,6.27547
-7.12866,6.1265
-7.26448,5.97977
-7.4051,5.83763
-7.54672,5.69664
-7.67091,5.54089
-7.76232,5.36305
-7.85309,5.18491
-7.95037,5.01023
-8.05079,4.83732
-8.15149,4.66458
-8.25,4.49059
-8.3445,4.31438
-8.43468,4.13593
-8.52035,3.95527
-8.60219,3.77284
-8.68004,3.58868
-8.75384,3.40285
-8.82334,3.21537
-8.88878,3.02644
-8.95073,2.83633
-9.00935,2.64517
-9.06435,2.45294
-9.11515,2.25955
-9.1613,2.06501
-9.203,1.86946
-9.24055,1.67307
-9.27405,1.47596
-9.30217,1.27801
-9.32472,1.07935
-9.34261,0.880198
-9.36039,0.681042
-9.38201,0.482287
-9.41076,0.284431
-9.44039,0.0867994
-9.44918,-0.112306
-9.42621,-0.310783
-9.39279,-0.507891
-9.36659,-0.706102
-9.34493,-0.904877
-9.32329,-1.10365
-9.29838,-1.30204
-9.26879,-1.49977
-9.23469,-1.69679
-9.1964,-1.89303
-9.15328,-2.08826
-9.105,-2.28228
-9.05195,-2.47506
-8.99534,-2.66683
-8.93595,-2.85775
-8.87405,-3.04788
-8.80901,-3.23695
-8.73974,-3.4245
-8.66564,-3.6102
-8.58699,-3.79403
-8.50438,-3.97611
-8.41795,-4.1564
-8.32719,-4.33455
-8.23168,-4.5102
-8.13236,-4.68373
-8.031,-4.85609
-7.93162,-5.02957
-7.8381,-5.20627
-7.7467,-5.38408
-7.64163,-5.55351
-7.51136,-5.70453
-7.369,-5.84489
-7.23106,-5.98962
-7.09642,-6.13744
-6.96323,-6.28658
-6.82893,-6.43471
-6.69109,-6.57953
-6.54966,-6.72086
-6.40521,-6.8591
-6.25773,-6.99411
-6.10724,-7.12574
-5.95378,-7.25391
-5.7974,-7.37849
-5.63829,-7.49957
-5.47697,-7.6177
-5.31375,-7.7332
-5.14844,-7.84567
-4.98064,-7.95438
-4.81028,-8.05904
-4.63757,-8.15977
-4.46262,-8.25655
-4.2856,-8.3495
-4.10662,-8.43864
-3.92532,-8.5229
-3.74206,-8.60287
-3.55849,-8.68214
-3.37628,-8.76442
-3.19697,-8.85283
-3.01919,-8.94435
-2.83336,-9.01422
-2.63729,-9.05255
-2.43986,-9.08415
-2.24329,-9.12062
-2.04757,-9.16154
-1.85199,-9.2031
-1.65574,-9.24131
-1.45866,-9.27503
-1.2609,-9.30452
-1.06254,-9.32959
-0.863673,-9.35025
-0.664339,-9.36567
-0.464634,-9.37523
-0.264749,-9.38006
-0.0648078,-9.38191
0.135143,-9.38176
0.335075,-9.37928
0.534928,-9.37331
0.73455,-9.36222
0.93377,-9.34534
1.13251,-9.3235
1.33073,-9.29727
1.52831,-9.26669
1.72517,-9.23171
1.92114,-9.19206
2.11655,-9.14968
2.3124,-9.10947
2.50938,-9.0753
2.7074,-9.04778
2.90031,-8.99968
3.08367,-8.92079
3.26281,-8.83197
3.44328,-8.74594
3.6259,-8.66453
3.73144,-8.81109
3.82697,-8.98674
3.92249,-9.1624
4.01802,-9.33806
4.11062,-9.51515
4.19048,-9.69846
4.27033,-9.88178
4.35018,-10.0651
4.43003,-10.2484
4.55411,-10.2796
4.71926,-10.1668
4.88197,-10.0506
5.04072,-9.92913
5.19572,-9.80284
5.34811,-9.67339
5.49983,-9.54315
5.65194,-9.41338
5.80461,-9.28425
5.95847,-9.15655
6.11421,-9.03116
6.27209,-8.90847
6.43216,-8.78866
6.59469,-8.67222
6.76057,-8.56062
6.92857,-8.4522
7.09721,-8.34476
7.26648,-8.23833
7.43618,-8.13257
7.60562,-8.02641
7.77374,-7.91819
7.93941,-7.80625
8.10115,-7.68877
8.25938,-7.56654
8.41656,-7.44294
8.57462,-7.32047
8.73463,-7.20058
8.89741,-7.0845
9.06308,-6.97256
9.22648,-6.85745
9.36347,-6.71493
9.443,-6.53489
9.4987,-6.34287
9.55892,-6.15221
9.62236,-5.96259
9.68742,-5.77352
9.75284,-5.58457
9.81667,-5.39509
9.87625,-5.20424
9.92977,-5.01161
9.97847,-4.81769
10.0248,-4.62317
10.0704,-4.4285
10.1167,-4.23397
10.1645,-4.03982
10.2148,-3.84631
10.2687,-3.65376
10.3265,-3.46237
10.3886,-3.27231
10.4555,-3.08389
10.5269,-2.89715
10.6019,-2.71179
10.679,-2.52732
10.7571,-2.34325
10.8352,-2.15918
10.9124,-1.97471
10.9872,-1.78931
11.0577,-1.6022
11.1213,-1.41269
11.1793,-1.22133
11.2353,-1.0294
11.2922,-0.837692
11.3514,-0.646705
11.4141,-0.456877
11.4796,-0.267938
11.5306,-0.0749991
11.5129,0.118665
11.4466,0.307078
11.3771,0.494542
11.3127,0.683817
11.2525,0.87448
11.1954,1.06611
11.1394,1.25804
11.0819,1.44956
11.0191,1.63935
10.9501,1.82701
10.877,2.01312
10.8021,2.19849
10.7266,2.38365
10.6515,2.56897
10.5777,2.75481
10.5062,2.94152
10.4376,3.12933
10.3727,3.31844
10.3124,3.50907
10.257,3.7012
10.2051,3.89428
10.1549,4.08783
10.1061,4.28174
10.0588,4.47602
10.012,4.67042
9.96376,4.86446
9.91171,5.0575
9.85362,5.2488
9.78934,5.43812
9.72158,5.62624
9.65314,5.81411
9.58639,6.00259
9.52358,6.19241
9.46629,6.38395
9.41463,6.5771
9.34845,6.76541
9.21606,6.9076
9.05327,7.02353
8.88945,7.13818
8.72763,7.25561
8.5671,7.37483
8.40784,7.49572
8.24859,7.61664
8.08743,7.73498
7.9225,7.84797
7.75405,7.95566
7.58345,8.05995
7.41196,8.16277
7.24039,8.26546
7.06936,8.36904
6.89963,8.47474
6.73169,8.58324
6.56598,8.69512
6.40273,8.81057
6.24203,8.92954
6.08428,9.05238
5.9294,9.17882
5.77666,9.30786
5.62515,9.43834
5.47389,9.56911
5.32202,9.69917
5.16899,9.82787
5.014,9.9542
4.85548,10.076
4.69298,10.1925
4.52877,10.3066
4.36436,10.4204
4.20072,10.5353
4.03892,10.6528
3.88003,10.7741
3.72407,10.8992
3.54079,10.9698
3.34231,10.9759
3.14249,10.9686
2.94258,10.9652
2.74264,10.9666
2.54277,10.9722
2.34298,10.9802
2.14317,10.9878
1.94325,10.9907
1.74337,10.9864
1.5437,10.9761
1.34422,10.9623
1.14482,10.9475
0.945376,10.9333
0.745864,10.92
0.546273,10.908
0.346582,10.8978
0.146748,10.8911
-0.0531865,10.8897
-0.253079,10.8941
-0.452871,10.902
-0.652496,10.9133
-0.852005,10.9266
-1.05147,10.9407
-1.25093,10.9547
-1.45043,10.9681
-1.65004,10.9798
-1.84983,10.9876
-2.04976,10.988
-2.24961,10.9822
-2.44937,10.9735
-2.64916,10.9654
-2.84907,10.9615
-3.049,10.9633
-3.24879,10.9711
-3.4486,10.9785
-3.64415,10.9423
-3.81018,10.8354
-3.96887,10.7138
-4.12962,10.5949
-4.29205,10.4783
-4.45556,10.3632
-4.61919,10.2483
-4.78201,10.1322
-4.94228,10.0126
-5.09862,9.88802
-5.25175,9.75946
-5.40308,9.62876
-5.55398,9.49757
-5.70525,9.36682
-5.85744,9.23713
-6.01144,9.1096
-6.1683,8.98561
-6.3277,8.8649
-6.48944,8.74734
-6.65417,8.63403
-6.82165,8.52481
-6.99109,8.41865
-7.16175,8.31446
-7.33313,8.21146
-7.50473,8.10882
-7.67575,8.00521
-7.84516,7.89902
-8.012,7.78881
-8.17505,7.67311
-8.33496,7.55308
-8.49405,7.43195
-8.65382,7.31173
-8.8151,7.19354
-8.97848,7.07827
-9.14406,6.96619
-9.28954,6.82969
-9.39023,6.65815
-9.44636,6.46681
-9.50175,6.27469
-9.5625,6.0842
-9.62785,5.89523
-9.69593,5.70723
-9.76402,5.51923
-9.83052,5.33066
-9.89058,5.13995
-9.94385,4.94724
-9.993,4.75343
-10.0402,4.55913
-10.0869,4.36471
-10.1344,4.17048
-10.1836,3.97666
-10.2349,3.78341
-10.2893,3.591
-10.3475,3.39972
-10.4098,3.20973
-10.4764,3.02117
-10.5467,2.83402
-10.62,2.64796
-10.6951,2.46268
-10.7706,2.27753
-10.8455,2.09212
-10.9188,1.90608
-10.989,1.71886
-11.0541,1.5298
-11.1124,1.33855
-11.1667,1.14612
-11.2202,0.953448
-11.2773,0.761832
-11.3386,0.571532
-11.4055,0.3831
-11.4784,0.196932
-11.5546,0.012033
-11.5192,-0.181662
-11.4516,-0.369773
-11.3866,-0.558864
-11.3252,-0.749155
-11.2667,-0.940348
-11.2096,-1.13198
-11.1517,-1.32337
-11.0898,-1.51351
-11.0215,-1.70142
-10.948,-1.88737
-10.8715,-2.07209
-10.7933,-2.25612
-10.7145,-2.43989
-10.6362,-2.6239
-10.5602,-2.80884
-10.4877,-2.99518
-10.4189,-3.1829
-10.3549,-3.37235
-10.2966,-3.56361
-10.2424,-3.75608
-10.1908,-3.94926
-10.1413,-4.14297
-10.0942,-4.33731
-10.0494,-4.53218
-10.0042,-4.72696
-9.95691,-4.92123
-9.90515,-5.11437
-9.84685,-5.30563
-9.78154,-5.49461
-9.71433,-5.68293
-9.64693,-5.87118
-9.58207,-6.06032
-9.52052,-6.25056
-9.46325,-6.44213
-9.40964,-6.63477
-9.33148,-6.81849
-9.16222,-6.92495
-8.99454,-7.03387
-8.8301,-7.14762
-8.66874,-7.26571
-8.50986,-7.38711
-8.35257,-7.51055
-8.19518,-7.63389
-8.03523,-7.75387
-7.87045,-7.86712
-7.70219,-7.97515
-7.53234,-8.08066
-7.36187,-8.18517
-7.19132,-8.28954
-7.02139,-8.39492
-6.85295,-8.50266
-6.68613,-8.61291
-6.5211,-8.72579
-6.35841,-8.84203
-6.19858,-8.96218
-6.04122,-9.08554
-5.88601,-9.21161
-5.7325,-9.33973
-5.58021,-9.4693
-5.42801,-9.59898
-5.27483,-9.7275
-5.1201,-9.85414
-4.96293,-9.97775
-4.80175,-10.0961
-4.63723,-10.2097
-4.47112,-10.321
-4.30569,-10.4333
-4.14218,-10.5484
-3.98162,-10.6676
-3.82483,-10.7917
-3.66979,-10.9174
-3.48296,-10.987
-3.28366,-11.0019
-3.08379,-10.9963
-2.88385,-10.9945
-2.6839,-10.9958
-2.48398,-10.9993
-2.28409,-11.0043
-2.08418,-11.0083
-1.88425,-11.0063
-1.68455,-10.9964
-1.48514,-10.9817
-1.28588,-10.9651
-1.08662,-10.9484
-0.887297,-10.9326
-0.687884,-10.9179
-0.48835,-10.905
-0.288662,-10.8948
-0.0888038,-10.889
0.111138,-10.8902
0.310975,-10.8969
0.510632,-10.9078
0.710115,-10.9214
0.909475,-10.9368
1.10876,-10.9532
1.30801,-10.9699
1.50727,-10.9865
1.70666,-11.0014
1.90635,-11.0115
2.10628,-11.0136
2.30619,-11.0097
2.50607,-11.0042
2.69461,-11.0197
2.79247,-11.1941
2.89033,-11.3684
2.98819,-11.5428
3.08605,-11.7172
3.18391,-11.8915
3.21831,-12.0769
3.18494,-12.2741
3.15158,-12.4712
3.11822,-12.6684
3.08485,-12.8655
3.26489,-12.9233
3.45877,-12.9722
3.65198,-13.0236
3.8446,-13.0773
4.03787,-13.1285
4.23523,-13.1564
4.38975,-13.0628
4.51461,-12.9067
4.6366,-12.7483
4.75993,-12.5909
4.88537,-12.4352
5.01188,-12.2803
5.138,-12.1252
5.26328,-11.9693
5.38665,-11.812
5.50592,-11.6515
5.62083,-11.4879
5.73263,-11.3221
5.84286,-11.1553
5.95316,-10.9885
6.0649,-10.8227
6.17869,-10.6583
6.29582,-10.4963
6.41946,-10.3392
6.54963,-10.1874
6.68655,-10.0418
6.83136,-9.90403
6.98513,-9.77639
7.14677,-9.65883
7.31675,-9.55381
7.49252,-9.45858
7.67283,-9.37228
7.85745,-9.29566
8.04549,-9.2278
8.23538,-9.16519
8.42669,-9.10708
8.61906,-9.05257
8.81183,-8.99944
9.00443,-8.94575
9.19647,-8.89004
9.38744,-8.83083
9.57674,-8.76648
9.7647,-8.69831
9.95201,-8.62834
10.1387,-8.55662
10.3248,-8.48369
10.5117,-8.41249
10.6995,-8.34396
10.8879,-8.27698
11.0758,-8.20857
11.2025,-8.06775
11.2451,-7.87601
11.2566,-7.67646
11.2656,-7.47671
11.2776,-7.27712
11.2925,-7.07773
11.3074,-6.87833
11.3206,-6.67882
11.3298,-6.47909
11.3324,-6.27918
11.3288,-6.07928
11.3208,-5.87949
11.3101,-5.67983
11.2983,-5.48023
11.2868,-5.2806
11.2771,-5.08089
11.2718,-4.88102
11.2732,-4.6811
11.2827,-4.48141
11.3021,-4.28246
11.3327,-4.08493
11.3747,-3.88952
11.4284,-3.69699
11.4981,-3.50977
11.5812,-3.32798
11.6751,-3.15154
11.778,-2.98011
11.8875,-2.81283
12.0026,-2.6494
12.1232,-2.48992
12.2475,-2.33333
12.3735,-2.17802
12.4994,-2.02274
12.6241,-1.8664
12.7462,-1.7081
12.8646,-1.54697
12.9778,-1.38215
13.0872,-1.21479
13.1946,-1.04618
13.3006,-0.876618
13.4073,-0.707505
13.5168,-0.540212
13.6284,-0.374328
13.7374,-0.206692
13.826,-0.0279773
13.7755,0.146891
13.6649,0.31341
13.5517,0.478239
13.4404,0.644298
13.3315,0.811997
13.2235,0.980314
13.115,1.14824
13.0054,1.3155
12.8936,1.48128
12.7775,1.64405
12.6572,1.80371
12.5339,1.96109
12.409,2.11725
12.284,2.27336
12.1603,2.43046
12.0391,2.58944
11.9223,2.7517
11.8116,2.91823
11.7083,3.08936
11.6127,3.26494
11.5264,3.44524
11.4519,3.63071
11.3915,3.82119
11.3452,4.01562
11.3099,4.21238
11.2841,4.41062
11.2677,4.60985
11.2608,4.80964
11.2609,5.00958
11.2654,5.20948
11.2723,5.4093
11.2804,5.60909
11.2882,5.80889
11.294,6.00876
11.2959,6.2087
11.2921,6.4086
11.2845,6.6084
11.2752,6.80813
11.2642,7.00778
11.2524,7.20739
11.243,7.40711
11.2367,7.60696
11.2322,7.80686
11.2259,8.00671
11.126,8.1698
10.9541,8.26514
10.7673,8.3363
10.58,8.40637
10.3939,8.47928
10.2086,8.55444
10.0232,8.62933
9.83725,8.70289
9.65012,8.77333
9.46075,8.83743
9.26947,8.89562
9.07694,8.94958
8.88375,9.00113
8.69038,9.05204
8.49722,9.10368
8.3045,9.15697
8.11265,9.21332
7.92335,9.27756
7.73666,9.34912
7.55368,9.42961
7.37571,9.52063
7.20386,9.6227
7.03766,9.73381
6.88205,9.85909
6.73476,9.99425
6.59615,10.1383
6.46588,10.2899
6.34209,10.4469
6.22301,10.6075
6.10859,10.7715
5.99855,10.9384
5.89009,11.1064
5.78162,11.2743
5.67194,11.4415
5.5597,11.607
5.44344,11.7697
5.3219,11.9284
5.19666,12.0843
5.06957,12.2386
4.94094,12.3917
4.8127,12.5451
4.68708,12.7007
4.56318,12.8576
4.43633,13.0122
4.28876,13.1463
4.103,13.1382
3.91105,13.0824
3.71958,13.0248
3.52745,12.9694
3.33435,12.9176
3.14078,12.8674
2.94741,12.8166
2.75435,12.7645
2.56199,12.71
2.37115,12.6503
2.1819,12.5858
1.99386,12.5178
1.80652,12.448
1.61923,12.3779
1.43136,12.3095
1.24251,12.2438
1.05182,12.1837
0.859026,12.1307
0.664107,12.0863
0.467334,12.051
0.269025,12.0257
0.0695988,12.012
-0.130218,12.0146
-0.32934,12.032
-0.527213,12.0605
-0.723487,12.0985
-0.917893,12.1451
-1.11025,12.1996
-1.30053,12.261
-1.48899,12.3278
-1.67655,12.397
-1.86399,12.4667
-2.05178,12.5353
-2.24037,12.6018
-2.4302,12.6646
-2.62171,12.722
-2.81418,12.7762
-3.00702,12.8291
-3.20027,12.8804
-3.39369,12.9311
-3.58638,12.9845
-3.7782,13.0409
-3.96944,13.0993
-4.16125,13.1557
-4.34629,13.1018
-4.48648,12.9629
-4.6114,12.8068
-4.73641,12.6508
-4.86384,12.4967
-4.99267,12.3438
-5.1211,12.1905
-5.24839,12.0363
-5.37276,11.8798
-5.49156,11.719
-5.60546,11.5546
-5.71583,11.3879
-5.82397,11.2197
-5.93141,11.0511
-6.04002,10.8832
-6.15102,10.7169
-6.26466,10.5524
-6.38417,10.3921
-6.51047,10.2371
-6.6434,10.0878
-6.78467,9.94635
-6.93552,9.81521
-7.09412,9.69352
-7.26207,9.58519
-7.43678,9.48806
-7.61657,9.40062
-7.80079,9.32297
-7.98887,9.25522
-8.17912,9.19372
-8.37068,9.13641
-8.56345,9.08333
-8.75687,9.03267
-8.95033,8.98211
-9.14333,8.92985
-9.33543,8.87438
-9.52612,8.81424
-9.71472,8.74789
-9.90157,8.67672
-10.0874,8.6028
-10.2722,8.52661
-10.4575,8.45134
-10.6442,8.37993
-10.8317,8.31049
-11.0175,8.23666
-11.1884,8.13368
-11.2279,7.94814
-11.2331,7.7483
-11.2376,7.5484
-11.2447,7.34858
-11.2558,7.14894
-11.268,6.94936
-11.279,6.74971
-11.2889,6.55
-11.2961,6.35018
-11.2979,6.15025
-11.2948,5.95032
-11.2884,5.75047
-11.2802,5.55069
-11.2715,5.35093
-11.2641,5.15111
-11.26,4.95121
-11.2623,4.75128
-11.2714,4.55155
-11.2898,4.35247
-11.3186,4.15463
-11.3577,3.95858
-11.4069,3.7648
-11.4715,3.57563
-11.55,3.39181
-11.6392,3.21287
-11.7374,3.03876
-11.8433,2.86915
-11.9549,2.70326
-12.0724,2.54149
-12.1942,2.38297
-12.3183,2.22619
-12.4433,2.07009
-12.5675,1.9134
-12.6895,1.75495
-12.808,1.5939
-12.9217,1.42945
-13.0325,1.26303
-13.1422,1.09586
-13.2506,0.927827
-13.3583,0.75936
-13.4686,0.592608
-13.5817,0.427721
-13.6957,0.263454
-13.8066,0.097039
-13.7992,-0.0975175
-13.7053,-0.272384
-13.5952,-0.439249
-13.4856,-0.606507
-13.3788,-0.775491
-13.2738,-0.945648
-13.1685,-1.11564
-13.0616,-1.28466
-12.9509,-1.45116
-12.8342,-1.61352
-12.7129,-1.77246
-12.5884,-1.92892
-12.4621,-2.08387
-12.335,-2.23826
-12.2085,-2.39308
-12.0843,-2.54979
-11.9642,-2.70967
-11.8491,-2.87315
-11.7409,-3.04131
-11.6405,-3.21422
-11.5499,-3.39243
-11.4713,-3.57622
-11.4062,-3.76525
-11.3567,-3.9589
-11.3196,-4.15536
-11.2929,-4.3535
-11.2758,-4.5527
-11.2681,-4.75248
-11.269,-4.95242
-11.2751,-5.15228
-11.2834,-5.35205
-11.2932,-5.55177
-11.3036,-5.75145
-11.3127,-5.95119
-11.3183,-6.15107
-11.3186,-6.35101
-11.312,-6.55085
-11.3012,-6.7505
-11.2883,-6.95004
-11.2742,-7.14949
-11.2617,-7.34905
-11.2527,-7.5488
-11.2453,-7.74862
-11.2328,-7.94817
-11.1904,-8.14336
-11.019,-8.23256
-10.8308,-8.30012
-10.6426,-8.36776
-10.4553,-8.43767
-10.2688,-8.5099
-10.0825,-8.58228
-9.89564,-8.65357
-9.70846,-8.72389
-9.52028,-8.79149
-9.33019,-8.8535
-9.13862,-8.91077
-8.94624,-8.96525
-8.75354,-9.01864
-8.56087,-9.07212
-8.3685,-9.12663
-8.17675,-9.18331
-7.9872,-9.24693
-7.80043,-9.31833
-7.61633,-9.39634
-7.43713,-9.48498
-7.26393,-9.58485
-7.09588,-9.69317
-6.93561,-9.81268
-6.78569,-9.94493
-6.64269,-10.0847
-6.50786,-10.2323
-6.38106,-10.3869
-6.2588,-10.5451
-6.14103,-10.7067
-6.02861,-10.872
-5.91792,-11.0385
-5.80775,-11.2054
-5.69709,-11.372
-5.58446,-11.5372
-5.46825,-11.6999
-5.34709,-11.8589
-5.22325,-12.0159
-5.09849,-12.1722
-4.97225,-12.3272
-4.84464,-12.4812
-4.72037,-12.6378
-4.59801,-12.796
-4.47594,-12.9543
-4.35172,-13.111
-4.15973,-13.1558
-3.96434,-13.1158
-3.77161,-13.0626
-3.57869,-13.0101
-3.3849,-12.9608
-3.19056,-12.9138
-2.99638,-12.8661
-2.80269,-12.8164
-2.6102,-12.7623
-2.41982,-12.7012
-2.2313,-12.6345
-2.04416,-12.5641
-1.85783,-12.4916
-1.67173,-12.4185
-1.48532,-12.3461
-1.29805,-12.276
-1.10911,-12.2106
-0.917664,-12.1529
-0.724022,-12.1031
-0.52827,-12.0624
-0.330611,-12.0322
-0.131481,-12.0142
0.0684132,-12.01
0.267843,-12.0241
0.465958,-12.0511
0.662357,-12.0886
0.856892,-12.1348
1.04942,-12.1887
1.17496,-12.2833
1.11309,-12.4734
1.05122,-12.6636
0.980865,-12.8506
0.905941,-13.036
0.87215,-13.2055
1.05138,-13.294
1.22557,-13.3922
1.39525,-13.4979
1.56123,-13.6094
1.72435,-13.725
1.88541,-13.8435
2.04519,-13.9637
2.2045,-14.0846
2.36394,-14.2052
2.52415,-14.3249
2.6857,-14.4427
2.84912,-14.5579
3.01494,-14.6696
3.18365,-14.7769
3.35575,-14.8787
3.53169,-14.9736
3.7119,-15.0601
3.89667,-15.1363
4.08678,-15.1979
4.28148,-15.2427
4.4797,-15.2672
4.67917,-15.2654
4.87561,-15.2303
5.06381,-15.1643
5.23793,-15.0667
5.39595,-14.9446
5.53801,-14.8042
5.66394,-14.6491
5.77697,-14.4842
5.87893,-14.3123
5.97136,-14.135
6.05575,-13.9538
6.13334,-13.7695
6.20517,-13.5829
6.27236,-13.3946
6.33574,-13.205
6.39635,-13.0144
6.45509,-12.8233
6.51296,-12.6319
6.57087,-12.4405
6.6299,-12.2495
6.69118,-12.0591
6.7564,-11.8701
6.82699,-11.6831
6.90464,-11.4989
6.99125,-11.3187
7.08848,-11.1441
7.19748,-10.9766
7.31972,-10.8186
7.45828,-10.6748
7.61154,-10.5466
7.77619,-10.4334
7.9516,-10.338
8.13691,-10.2633
8.328,-10.2048
8.5229,-10.1605
8.7203,-10.1291
8.91914,-10.1084
9.11872,-10.0966
9.31859,-10.0913
9.51853,-10.0903
9.71847,-10.0922
9.91839,-10.0959
10.1183,-10.1001
10.3182,-10.1037
10.5182,-10.1059
10.7181,-10.1055
10.918,-10.1017
11.1178,-10.0934
11.3172,-10.0792
11.516,-10.0581
11.7137,-10.0287
11.9097,-9.98932
12.1029,-9.93826
12.2918,-9.87295
12.4735,-9.79033
12.644,-9.68645
12.7989,-9.56078
12.9313,-9.41184
13.0356,-9.24183
13.1121,-9.05765
13.1602,-8.86386
13.1858,-8.66577
13.1926,-8.46607
13.1838,-8.26641
13.1618,-8.06775
13.1293,-7.87049
13.0887,-7.67473
13.0412,-7.48053
12.9882,-7.28774
12.9307,-7.09625
12.8697,-6.90582
12.8062,-6.71621
12.7412,-6.52713
12.6755,-6.33828
12.6102,-6.14929
12.5464,-5.95981
12.4852,-5.76944
12.4283,-5.57777
12.3773,-5.38445
12.334,-5.18929
12.3003,-4.99227
12.2792,-4.79358
12.2748,-4.59385
12.2886,-4.39456
12.3205,-4.19734
12.372,-4.00449
12.4462,-3.81912
12.5395,-3.64245
12.648,-3.47468
12.7706,-3.31694
12.9056,-3.16962
13.05,-3.03137
13.2007,-2.90002
13.3563,-2.77449
13.5155,-2.65354
13.6772,-2.53586
13.8404,-2.4203
14.0044,-2.3059
14.1685,-2.19169
14.3321,-2.0768
14.4947,-1.96044
14.6557,-1.84184
14.8144,-1.72024
14.9702,-1.59487
15.1222,-1.46497
15.2693,-1.32966
15.4105,-1.18813
15.5435,-1.03898
15.6662,-0.881266
15.776,-0.714355
15.8692,-0.537747
15.9403,-0.351416
15.9824,-0.156481
15.9926,0.0424725
15.968,0.240231
15.9126,0.431919
15.8323,0.614613
15.7312,0.786849
15.6149,0.94938
15.4873,1.10317
15.3508,1.24923
15.2073,1.38836
15.0581,1.52145
14.9043,1.64918
14.7472,1.77279
14.5873,1.89291
14.4256,2.01044
14.2624,2.12603
14.0985,2.24053
13.9343,2.35469
13.7706,2.46944
13.6079,2.58573
13.4471,2.70454
13.2891,2.82701
13.1352,2.95468
12.9875,3.08928
12.8477,3.23211
12.7178,3.38397
12.5998,3.54519
12.4964,3.71605
12.4124,3.89713
12.3493,4.08664
12.3042,4.28122
12.279,4.47927
12.275,4.67896
12.288,4.87837
12.3141,5.07652
12.3514,5.27289
12.398,5.4673
12.4517,5.6599
12.5106,5.85095
12.5732,6.04086
12.6379,6.23006
12.7035,6.41891
12.7692,6.60779
12.8337,6.79704
12.8962,6.98696
12.9558,7.17781
13.0115,7.36985
13.0622,7.56324
13.1068,7.75814
13.1438,7.95458
13.1717,8.15251
13.1885,8.35166
13.1919,8.55145
13.1776,8.75061
13.1417,8.947
13.0823,9.13746
12.9944,9.31616
12.8772,9.47743
12.7352,9.61706
12.5725,9.73255
12.3965,9.82686
12.2118,9.90283
12.021,9.96201
11.8263,10.0073
11.6295,10.042
11.4312,10.0675
11.2321,10.0854
11.0325,10.097
10.8327,10.1035
10.6327,10.1058
10.4328,10.1051
10.2328,10.1023
10.0329,10.0983
9.83302,10.0942
9.6331,10.0912
9.43315,10.0905
9.23323,10.0934
9.03347,10.1017
8.83417,10.1172
8.63582,10.1419
8.4392,10.1778
8.24552,10.2269
8.05726,10.2934
7.87665,10.3787
7.70473,10.4804
7.54381,10.5986
7.39802,10.7348
7.26749,10.886
7.14986,11.0475
7.04503,11.2176
6.95241,11.3947
6.87046,11.577
6.79657,11.7628
6.72857,11.9508
6.66508,12.1404
6.60471,12.331
6.54614,12.5222
6.48824,12.7136
6.43,12.9049
6.37045,13.0958
6.30868,13.2859
6.24378,13.475
6.17484,13.6627
6.10087,13.8485
6.02083,14.0317
5.93314,14.2113
5.83651,14.3863
5.72957,14.5551
5.61083,14.7158
5.47882,14.8657
5.3303,14.9988
5.16483,15.1102
4.9845,15.195
4.79238,15.2475
4.59404,15.2682
4.39485,15.2592
4.19814,15.2249
4.00546,15.1722
3.8175,15.1044
3.63437,15.0243
3.45596,14.9342
3.28183,14.836
3.1113,14.7316
2.94392,14.6223
2.7792,14.5089
2.61664,14.3925
2.4557,14.2739
2.29584,14.1538
2.13648,14.033
1.977,13.9124
1.81671,13.7929
1.65483,13.6755
1.4906,13.5615
