x,y
7.86753,5.19428
7.77665,5.37239
7.68491,5.55008
7.56295,5.70826
7.41749,5.84531
7.27613,5.98675
7.14093,6.13408
7.00734,6.28289
6.87226,6.43033
6.73425,6.57505
6.5931,6.71669
6.44881,6.85515
6.30147,6.99035
6.15097,7.12202
5.99714,7.24979
5.84035,7.37391
5.68113,7.49489
5.51982,7.61308
5.35671,7.72876
5.19193,7.84206
5.02517,7.95243
4.85575,8.05865
4.6834,8.16007
4.50873,8.25742
4.33193,8.35086
4.15321,8.44058
3.97266,8.52654
3.79006,8.60805
3.60697,8.68848
3.42514,8.7717
3.24627,8.8611
3.06779,8.95119
2.88078,9.02126
2.68231,9.04563
2.48484,9.07713
2.28885,9.11681
2.09363,9.16014
1.89854,9.20407
1.70272,9.24458
1.50578,9.27925
1.30809,9.30935
1.10975,9.33477
0.910886,9.35577
0.711615,9.37246
0.512012,9.38451
0.312163,9.39142
0.112212,9.39414
-0.0877582,9.39393
-0.287704,9.39089
-0.48755,9.38395
-0.687166,9.37214
-0.886414,9.35519
-1.08524,9.33387
-1.28356,9.30826
-1.48131,9.27855
-1.67825,9.24396
-1.87398,9.203
-2.06892,9.1584
-2.2639,9.11401
-2.45959,9.07297
-2.6567,9.03926
-2.85407,9.00764
-3.04639,8.95559
-3.22418,8.86404
-3.40174,8.77209
-3.5824,8.68637
-3.76468,8.60415
-3.94683,8.52162
-4.12752,8.43597
-4.30655,8.34691
-4.4831,8.253
-4.65757,8.15531
-4.82972,8.05357
-4.99917,7.9474
-5.16608,7.83728
-5.33094,7.7241
-5.4938,7.60807
-5.65471,7.48935
-5.81376,7.36815
-5.97064,7.24415
-6.12451,7.11646
-6.27483,6.98458
-6.422,6.84921
-6.56623,6.71071
-6.70746,6.56915
-6.8452,6.42418
-6.98021,6.27667
-7.11381,6.12788
-7.24942,5.98094
-7.39006,5.83881
-7.53088,5.69713
-7.65311,5.53955
-7.75094,5.36524
-7.84162,5.18704
-7.93867,5.01221
-8.03891,4.83918
-8.13944,4.66632
-8.23815,4.49241
-8.33303,4.3164
-8.42316,4.1379
-8.50938,3.95748
-8.59164,3.77523
-8.6698,3.59117
-8.74388,3.40544
-8.81368,3.21805
-8.87938,3.02919
-8.94163,2.83916
-9.00059,2.64809
-9.0559,2.45592
-9.10686,2.26257
-9.15315,2.06804
-9.19514,1.87254
-9.23287,1.67617
-9.26632,1.47902
-9.2952,1.28116
-9.31892,1.08263
-9.33736,0.883508
-9.35525,0.68434
-9.37676,0.485555
-9.4053,0.287661
-9.43443,0.0899139
-9.44322,-0.109178
-9.42164,-0.307716
-9.38869,-0.504924
-9.3625,-0.703152
-9.34087,-0.901948
-9.31944,-1.10076
-9.29452,-1.29916
-9.26526,-1.49697
-9.23181,-1.69412
-9.19388,-1.89045
-9.15118,-2.08579
-9.10337,-2.27994
-9.05062,-2.47282
-8.99418,-2.66466
-8.93491,-2.85564
-8.87314,-3.04583
-8.8084,-3.23502
-8.73952,-3.42274
-8.66569,-3.60856
-8.58723,-3.79249
-8.50479,-3.97466
-8.41833,-4.15496
-8.32766,-4.33318
-8.23261,-4.5091
-8.13364,-4.68285
-8.0327,-4.85548
-7.9338,-5.02926
-7.8404,-5.20604
-7.75032,-5.38458
-7.64565,-5.55392
-7.51404,-5.70388
-7.37266,-5.84528
-7.23484,-5.99015
-7.10033,-6.13811
-6.96735,-6.28746
-6.83332,-6.43585
-6.69575,-6.58095
-6.5545,-6.72249
-6.41024,-6.86096
-6.26292,-6.99616
-6.11262,-7.12805
-5.95941,-7.25655
-5.80325,-7.38143
-5.64435,-7.50282
-5.48323,-7.62126
-5.32014,-7.73695
-5.15488,-7.84953
-4.9871,-7.95831
-4.81679,-8.0631
-4.64418,-8.16403
-4.46934,-8.26105
-4.29242,-8.35425
-4.11362,-8.44378
-3.93246,-8.52838
-3.7493,-8.60862
-3.56579,-8.68808
-3.38369,-8.77066
-3.20446,-8.85928
-3.02838,-8.95401
-2.84262,-9.02229
-2.64621,-9.05938
-2.4489,-9.0919
-2.2523,-9.12833
-2.0566,-9.16944
-1.8611,-9.21148
-1.66489,-9.25
-1.46784,-9.28397
-1.27011,-9.31376
-1.07177,-9.33912
-0.872905,-9.36006
-0.673581,-9.37591
-0.47388,-9.38587
-0.273978,-9.39061
-0.0740168,-9.39258
0.125953,-9.39309
0.32591,-9.3912
0.525786,-9.3854
0.725429,-9.3743
0.924695,-9.35771
1.1235,-9.33625
1.32177,-9.31029
1.51942,-9.27999
1.71639,-9.24554
1.91246,-9.20631
2.10791,-9.16405
2.30375,-9.12364
2.50065,-9.08889
2.69866,-9.06112
2.89246,-9.01465
3.07636,-8.93748
3.25527,-8.84815
3.43553,-8.76165
3.61824,-8.68041
3.74115,-8.77604
3.83636,-8.95189
3.93156,-9.12775
4.02677,-9.3036
4.12074,-9.48004
4.19629,-9.66519
4.27185,-9.85034
4.3474,-10.0355
4.42296,-10.2206
4.53266,-10.2932
4.69793,-10.1806
4.86113,-10.0651
5.02046,-9.9443
5.17594,-9.81857
5.3286,-9.68942
5.48029,-9.55912
5.63241,-9.42931
5.78503,-9.30011
5.93874,-9.17219
6.09426,-9.0465
6.25192,-8.92349
6.41175,-8.80333
6.574,-8.68646
6.73941,-8.57414
6.9074,-8.46565
7.07601,-8.35814
7.24526,-8.25164
7.41497,-8.14588
7.58454,-8.03988
7.75294,-7.93205
7.91902,-7.8207
8.08141,-7.70407
8.23997,-7.58224
8.39713,-7.45859
8.555,-7.33584
8.7147,-7.21552
8.8771,-7.09885
9.04243,-6.9864
9.20647,-6.87218
9.34864,-6.73469
9.43656,-6.5586
9.49172,-6.3664
9.55138,-6.17555
9.61453,-5.98581
9.67943,-5.79667
9.74485,-5.6077
9.80898,-5.41829
9.8692,-5.22762
9.92349,-5.03519
9.97261,-4.84136
10.0191,-4.64686
10.0647,-4.45217
10.1108,-4.25758
10.1584,-4.06335
10.2083,-3.86972
10.2617,-3.67702
10.3191,-3.48546
10.3806,-3.29521
10.4469,-3.10656
10.5178,-2.9196
10.5924,-2.73407
10.6693,-2.54949
10.7474,-2.36537
10.8255,-2.1813
10.9028,-1.99686
10.978,-1.81158
11.0491,-1.6247
11.1137,-1.43548
11.1721,-1.24426
11.2283,-1.05232
11.2849,-0.860555
11.3438,-0.669453
11.4062,-0.479461
11.4715,-0.290454
11.5252,-0.0982936
11.5193,0.095883
11.4555,0.285143
11.3854,0.472408
11.3204,0.661512
11.2598,0.852061
11.2024,1.04362
11.1464,1.23558
11.0891,1.42717
11.027,1.61723
10.9587,1.80513
10.8859,1.99138
10.811,2.17679
10.7355,2.36196
10.6603,2.54724
10.5862,2.733
10.5143,2.91959
10.4453,3.10727
10.3799,3.29622
10.3189,3.48665
10.2629,3.67862
10.2106,3.87163
10.1603,4.06515
10.1113,4.25902
10.0637,4.45326
10.0169,4.64766
9.96882,4.84177
9.91724,5.03497
9.85986,5.2265
9.79623,5.41605
9.72875,5.60429
9.66033,5.79219
9.59333,5.9806
9.53,6.17026
9.47205,6.36163
9.41978,6.55463
9.35666,6.74395
9.23423,6.89337
9.0721,7.01026
8.90804,7.12458
8.74601,7.24176
8.5854,7.36089
8.426,7.48164
8.26685,7.60272
8.10601,7.72153
7.94157,7.83525
7.77344,7.94348
7.60301,8.04807
7.43154,8.15097
7.25993,8.25362
7.08878,8.35704
6.91884,8.46243
6.75066,8.57059
6.58465,8.68206
6.42108,8.79709
6.26005,8.91563
6.1019,9.03799
5.94666,9.16402
5.79367,9.29279
5.64203,9.42315
5.49075,9.55393
5.33895,9.6841
5.18605,9.81298
5.03129,9.93961
4.87321,10.062
4.71119,10.1792
4.54712,10.2935
4.38273,10.4074
4.21899,10.5222
4.05696,10.6394
3.8977,10.7603
3.74144,10.885
3.56284,10.9648
3.36511,10.9769
3.16528,10.9695
2.96536,10.9656
2.7654,10.9665
2.56551,10.9717
2.36569,10.9796
2.16587,10.9874
1.96595,10.9909
1.76604,10.9874
1.56632,10.9777
1.36681,10.9642
1.16739,10.9494
0.967943,10.9349
0.768425,10.9215
0.568827,10.9093
0.369131,10.8988
0.169298,10.8916
-0.030645,10.8895
-0.230566,10.8931
-0.43039,10.9007
-0.630057,10.9116
-0.829598,10.9247
-1.02908,10.9386
-1.22856,10.9526
-1.42808,10.9661
-1.6277,10.978
-1.82749,10.9863
-2.02742,10.9875
-2.22731,10.9824
-2.42711,10.974
-2.62691,10.9659
-2.82682,10.9616
-3.02678,10.9628
-3.2266,10.97
-3.42641,10.9778
-3.62241,10.9471
-3.79258,10.8488
-3.95156,10.7275
-4.11208,10.6083
-4.27443,10.4915
-4.4379,10.3763
-4.6016,10.2615
-4.76454,10.1456
-4.92509,10.0264
-5.08185,9.90225
-5.23527,9.774
-5.38671,9.64341
-5.53758,9.51216
-5.68876,9.38127
-5.8408,9.25138
-5.99455,9.12351
-6.15104,8.99903
-6.31013,8.87789
-6.47158,8.75991
-6.63594,8.64602
-6.80309,8.53628
-6.97231,8.42974
-7.14283,8.32529
-7.31413,8.22211
-7.48569,8.11937
-7.65676,8.01582
-7.82635,7.90987
-7.99347,7.80007
-8.15694,7.68494
-8.31719,7.56534
-8.47636,7.44429
-8.63608,7.32395
-8.79722,7.20554
-8.96038,7.08994
-9.12574,6.97751
-9.27376,6.84412
-9.37921,6.67618
-9.44013,6.48668
-9.49507,6.29442
-9.5553,6.10375
-9.62022,5.91462
-9.68808,5.72651
-9.75625,5.53852
-9.82298,5.35001
-9.88383,5.15955
-9.93786,4.96704
-9.98745,4.77332
-10.0349,4.57905
-10.0817,4.38463
-10.1291,4.19037
-10.1781,3.9965
-10.2293,3.80318
-10.2834,3.61068
-10.3413,3.41927
-10.4032,3.22914
-10.4693,3.04042
-10.5393,2.85312
-10.6123,2.66694
-10.6873,2.48158
-10.7629,2.29642
-10.8378,2.11103
-10.9113,1.92505
-10.9819,1.73795
-11.0475,1.54907
-11.1066,1.35805
-11.1613,1.1657
-11.2147,0.973013
-11.2714,0.781239
-11.3323,0.590773
-11.3985,0.402115
-11.4708,0.215681
-11.5467,0.03066
-11.5241,-0.161835
-11.4584,-0.350499
-11.3928,-0.539392
-11.331,-0.729568
-11.2721,-0.920681
-11.2149,-1.11228
-11.1571,-1.30372
-11.0956,-1.49401
-11.028,-1.68218
-10.955,-1.86835
-10.8788,-2.05322
-10.8008,-2.23735
-10.7221,-2.42117
-10.6438,-2.60519
-10.5676,-2.79006
-10.4947,-2.97629
-10.4255,-3.1639
-10.3611,-3.3532
-10.3022,-3.54429
-10.2477,-3.73668
-10.1959,-3.92982
-10.1462,-4.12351
-10.0988,-4.31781
-10.0539,-4.51265
-10.0088,-4.70747
-9.96171,-4.90183
-9.91043,-5.0951
-9.85282,-5.28658
-9.78822,-5.47582
-9.72115,-5.6642
-9.65372,-5.85246
-9.58854,-6.04151
-9.52659,-6.23164
-9.46874,-6.42306
-9.414,-6.61539
-9.33808,-6.80017
-9.17772,-6.91427
-9.00985,-7.02293
-8.84505,-7.1362
-8.68335,-7.25383
-8.52417,-7.37487
-8.36668,-7.49809
-8.2093,-7.62146
-8.04961,-7.74182
-7.8853,-7.85578
-7.71739,-7.96436
-7.5477,-8.07017
-7.37731,-8.17484
-7.20679,-8.27929
-7.03681,-8.38463
-6.86826,-8.49224
-6.70133,-8.60233
-6.53614,-8.71502
-6.37324,-8.83101
-6.21318,-8.95087
-6.05563,-9.07402
-5.90026,-9.19992
-5.74664,-9.32793
-5.59429,-9.45747
-5.44216,-9.58725
-5.28912,-9.71596
-5.13458,-9.84287
-4.9777,-9.96687
-4.81689,-10.0857
-4.65263,-10.1998
-4.48657,-10.3112
-4.32099,-10.4233
-4.15722,-10.5381
-3.99633,-10.6568
-3.83918,-10.7805
-3.68509,-10.9079
-3.50111,-10.9847
-3.30214,-11.0021
-3.10227,-10.9967
-2.90231,-10.9945
-2.70234,-10.9956
-2.5024,-10.9988
-2.30249,-11.0038
-2.10256,-11.0082
-1.9026,-11.0069
-1.70285,-10.9975
-1.5034,-10.983
-1.30412,-10.9664
-1.10485,-10.9497
-0.905519,-10.9337
-0.706097,-10.9189
-0.506556,-10.9057
-0.306865,-10.8952
-0.106999,-10.8887
0.0929709,-10.8894
0.292842,-10.8957
0.492534,-10.9063
0.692048,-10.9198
0.891432,-10.9351
1.09074,-10.9514
1.29,-10.9683
1.48927,-10.985
1.68865,-11.0003
1.88833,-11.0112
2.08828,-11.0139
2.28822,-11.01
2.48811,-11.0043
2.68673,-11.0023
2.78433,-11.1768
2.88193,-11.3513
2.97953,-11.5259
3.07713,-11.7004
3.17473,-11.8749
3.22126,-12.0583
3.18795,-12.2555
3.15464,-12.4527
3.12132,-12.6498
3.08801,-12.847
3.24639,-12.919
3.44032,-12.9677
3.63364,-13.0189
3.82632,-13.0723
4.01951,-13.1239
4.21637,-13.1549
4.37734,-13.077
4.50315,-12.9217
4.62513,-12.7632
4.74831,-12.6057
4.87357,-12.4498
5.00005,-12.295
5.12628,-12.1399
5.25167,-11.9841
5.37528,-11.8269
5.49502,-11.6668
5.61032,-11.5034
5.72237,-11.3378
5.83269,-11.171
5.94294,-11.0042
6.05451,-10.8382
6.16811,-10.6736
6.28486,-10.5113
6.40777,-10.3536
6.5374,-10.2014
6.67367,-10.0551
6.81772,-9.91657
6.97065,-9.78792
7.13163,-9.66942
7.3008,-9.56311
7.4762,-9.46717
7.6561,-9.38001
7.84036,-9.30248
8.02814,-9.23386
8.21793,-9.1709
8.40912,-9.11233
8.60143,-9.05753
8.7942,-9.00435
8.98685,-8.95076
9.17897,-8.89527
9.37007,-8.83642
9.55956,-8.77257
9.74764,-8.70466
9.935,-8.63479
10.1217,-8.56322
10.3079,-8.49035
10.4947,-8.41887
10.6825,-8.3501
10.8709,-8.28301
11.0588,-8.21483
11.1936,-8.08346
11.2434,-7.89396
11.256,-7.69447
11.2649,-7.4947
11.2766,-7.29507
11.2912,-7.09564
11.3062,-6.89623
11.3196,-6.69671
11.3293,-6.49699
11.3326,-6.29708
11.3295,-6.09715
11.3218,-5.89733
11.3113,-5.69764
11.2995,-5.49802
11.2879,-5.29838
11.2781,-5.09866
11.2722,-4.89878
11.2729,-4.69885
11.2817,-4.49911
11.3002,-4.30006
11.3297,-4.10236
11.3708,-3.90673
11.4234,-3.7139
11.4916,-3.52612
11.5736,-3.34386
11.6666,-3.16693
11.7688,-2.99506
11.8777,-2.82743
11.9924,-2.66364
12.1125,-2.50378
12.2366,-2.34695
12.3624,-2.19156
12.4884,-2.03628
12.6132,-1.88005
12.7356,-1.72192
12.8544,-1.56102
12.968,-1.39652
13.0777,-1.22932
13.1853,-1.06078
13.2914,-0.891274
13.398,-0.72206
13.5072,-0.55457
13.6187,-0.388576
13.7281,-0.221184
13.819,-0.0437003
13.7843,0.132162
13.6747,0.299323
13.5615,0.464162
13.4499,0.63011
13.3408,0.797691
13.2329,0.96601
13.1244,1.13401
13.0149,1.30136
12.9033,1.4673
12.7876,1.63037
12.6676,1.7903
12.5445,1.94787
12.4197,2.1041
12.2947,2.2602
12.1708,2.41721
12.0493,2.57602
11.9321,2.73797
11.8209,2.90412
11.7169,3.07488
11.6206,3.2501
11.5335,3.43002
11.4579,3.61507
11.3962,3.80514
11.3488,3.99928
11.3127,4.19591
11.2861,4.39406
11.2689,4.59324
11.2613,4.79301
11.2608,4.99296
11.265,5.19288
11.2718,5.39274
11.2798,5.59255
11.2877,5.79237
11.2936,5.99224
11.2959,6.19219
11.2926,6.39212
11.2853,6.59195
11.276,6.79171
11.2652,6.99138
11.2535,7.19101
11.2438,7.39074
11.2372,7.5906
11.2325,7.79052
11.2265,7.99039
11.1367,8.1575
10.9691,8.25868
10.7826,8.33071
10.5953,8.40066
10.409,8.47332
10.2236,8.54833
10.0382,8.62332
9.85232,8.69701
9.66528,8.76776
9.4761,8.83245
9.28494,8.89109
9.09248,8.94537
8.89931,8.99709
8.70594,9.04801
8.51273,9.09958
8.31995,9.15273
8.128,9.20878
7.93843,9.27229
7.75153,9.34332
7.56821,9.42305
7.3898,9.51322
7.21743,9.61442
7.05081,9.7249
6.89419,9.84891
6.74631,9.98342
6.60698,10.1267
6.47607,10.2778
6.35181,10.4345
6.2324,10.5949
6.11761,10.7586
6.00724,10.9253
5.89874,11.0933
5.7903,11.2613
5.68075,11.4286
5.56874,11.5942
5.45283,11.7572
5.33173,11.9163
5.20672,12.0724
5.07972,12.2268
4.95116,12.38
4.82281,12.5333
4.69692,12.6887
4.57288,12.8455
4.44632,13.0003
4.30064,13.1364
4.11804,13.1417
3.92581,13.0869
3.73433,13.0293
3.54224,12.9737
3.3492,12.9215
3.15564,12.8713
2.96222,12.8205
2.76912,12.7686
2.57667,12.7142
2.38569,12.655
2.1963,12.5909
2.00816,12.5231
1.82075,12.4534
1.63346,12.3833
1.44561,12.3147
1.25683,12.2488
1.06628,12.1882
0.873633,12.1347
0.678856,12.0896
0.482199,12.0535
0.283982,12.0275
0.084613,12.0129
-0.115207,12.0142
-0.314413,12.0305
-0.512398,12.0583
-0.708808,12.0956
-0.903364,12.1417
-1.09588,12.1956
-1.28632,12.2566
-1.47492,12.323
-1.66254,12.3922
-1.84998,12.4619
-2.03774,12.5307
-2.22627,12.5973
-2.41601,12.6605
-2.6074,12.7183
-2.79983,12.7727
-2.99268,12.8256
-3.18593,12.877
-3.37938,12.9277
-3.57216,12.9808
-3.76408,13.037
-3.95539,13.0952
-4.14718,13.1518
-4.33284,13.1077
-4.47682,12.9739
-4.60236,12.8183
-4.72726,12.6622
-4.85452,12.5079
-4.98327,12.3549
-5.11176,12.2017
-5.23916,12.0476
-5.36379,11.8912
-5.48304,11.7307
-5.59729,11.5666
-5.70792,11.4
-5.81621,11.2319
-5.9237,11.0633
-6.03221,10.8953
-6.14304,10.7289
-6.25648,10.5642
-6.37553,10.4035
-6.50136,10.2482
-6.63383,10.0984
-6.7745,9.95637
-6.92468,9.82447
-7.08275,9.70209
-7.25002,9.59274
-7.42432,9.49485
-7.60378,9.40674
-7.78772,9.32843
-7.97557,9.26
-8.16572,9.19813
-8.35721,9.14056
-8.54993,9.08721
-8.74334,9.03644
-8.93683,8.98593
-9.1299,8.93383
-9.32209,8.87863
-9.51291,8.81886
-9.7017,8.75299
-9.88868,8.68212
-10.0745,8.60832
-10.2595,8.53223
-10.4447,8.45682
-10.6313,8.38507
-10.8188,8.31547
-11.0047,8.24198
-11.1768,8.14124
-11.2268,7.96193
-11.2328,7.76212
-11.2373,7.5622
-11.2442,7.36235
-11.2551,7.16268
-11.2672,6.96308
-11.2783,6.76342
-11.2883,6.56369
-11.2957,6.36386
-11.2979,6.16392
-11.2951,5.96397
-11.2889,5.7641
-11.2808,5.56429
-11.2722,5.36451
-11.2646,5.16468
-11.2603,4.96476
-11.2621,4.76482
-11.2708,4.56505
-11.2885,4.36591
-11.3166,4.16795
-11.355,3.97176
-11.4036,3.77782
-11.467,3.58828
-11.5446,3.40408
-11.6331,3.2248
-11.7308,3.05035
-11.8361,2.88042
-11.9474,2.71428
-12.0645,2.55221
-12.1861,2.39345
-12.3101,2.23655
-12.435,2.0804
-12.5593,1.92374
-12.6814,1.76541
-12.8001,1.60451
-12.9142,1.44027
-13.0252,1.27396
-13.135,1.10682
-13.2435,0.938827
-13.3512,0.770367
-13.4614,0.603474
-13.5743,0.438453
-13.6883,0.274141
-13.7994,0.10789
-13.8008,-0.0846375
-13.712,-0.261242
-13.6025,-0.428519
-13.4928,-0.595732
-13.3857,-0.764622
-13.2806,-0.934729
-13.1753,-1.10477
-13.0686,-1.27388
-12.9582,-1.44057
-12.8419,-1.60322
-12.7208,-1.76239
-12.5965,-1.91901
-12.4702,-2.07405
-12.3432,-2.22848
-12.2166,-2.38328
-12.0922,-2.53987
-11.9718,-2.69954
-11.8564,-2.8628
-11.7478,-3.03067
-11.6469,-3.20329
-11.5556,-3.38118
-11.4762,-3.56464
-11.4102,-3.75335
-11.3597,-3.94673
-11.3219,-4.14305
-11.2945,-4.34111
-11.2768,-4.54026
-11.2686,-4.74004
-11.2689,-4.93998
-11.2747,-5.13987
-11.2829,-5.33967
-11.2927,-5.5394
-11.3031,-5.7391
-11.3122,-5.93886
-11.318,-6.13875
-11.3187,-6.33871
-11.3125,-6.53857
-11.3019,-6.73825
-11.2892,-6.93782
-11.2751,-7.13729
-11.2625,-7.33686
-11.2533,-7.53662
-11.2457,-7.73645
-11.2336,-7.93604
-11.1932,-8.13154
-11.0301,-8.22783
-10.8422,-8.29615
-10.654,-8.36375
-10.4666,-8.43354
-10.2801,-8.50565
-10.0937,-8.57805
-9.90691,-8.64944
-9.71974,-8.71983
-9.5316,-8.78761
-9.34161,-8.84997
-9.15011,-8.90751
-8.95774,-8.96214
-8.76505,-9.01558
-8.57235,-9.06904
-8.37993,-9.12349
-8.18813,-9.18004
-7.99841,-9.2432
-7.81146,-9.31413
-7.62718,-9.39176
-7.44767,-9.47978
-7.27409,-9.57898
-7.10573,-9.68684
-6.94494,-9.80565
-6.79441,-9.93717
-6.651,-10.0765
-6.51568,-10.2237
-6.38839,-10.3779
-6.26587,-10.5359
-6.14783,-10.6973
-6.03505,-10.8624
-5.92425,-11.0289
-5.81404,-11.1958
-5.70339,-11.3623
-5.59086,-11.5276
-5.47483,-11.6905
-5.35394,-11.8498
-5.23023,-12.0069
-5.10551,-12.1632
-4.97935,-12.3184
-4.85181,-12.4724
-4.72733,-12.6289
-4.60486,-12.7869
-4.48278,-12.9453
-4.35871,-13.1022
-4.17075,-13.1537
-3.97527,-13.1183
-3.78237,-13.0657
-3.58944,-13.0131
-3.39568,-12.9637
-3.20135,-12.9165
-3.00714,-12.8688
-2.8134,-12.8193
-2.62082,-12.7654
-2.43031,-12.7047
-2.24167,-12.6384
-2.05444,-12.5681
-1.86805,-12.4957
-1.68192,-12.4226
-1.49552,-12.3502
-1.30828,-12.28
-1.11943,-12.2142
-0.928106,-12.1561
-0.734565,-12.1058
-0.53891,-12.0646
-0.341335,-12.0339
-0.142264,-12.0152
0.0576085,-12.0102
0.257082,-12.0233
0.455286,-12.0496
0.651795,-12.0866
0.846443,-12.1323
1.03909,-12.1859
1.17833,-12.2732
1.11643,-12.4633
1.05452,-12.6535
0.984839,-12.8408
0.909905,-13.0262
0.862645,-13.2009
1.04216,-13.289
1.21661,-13.3867
1.38651,-13.4921
1.55266,-13.6034
1.71591,-13.7188
1.87707,-13.8372
2.03689,-13.9574
2.19621,-14.0783
2.35564,-14.199
2.5158,-14.3187
2.67727,-14.4367
2.84058,-14.5521
3.00627,-14.664
3.17483,-14.7716
3.34676,-14.8737
3.5225,-14.9691
3.7025,-15.0561
3.88701,-15.133
4.0769,-15.1954
4.27142,-15.2413
4.46955,-15.2669
4.66915,-15.2669
4.86596,-15.2333
5.05485,-15.1689
5.2298,-15.0727
5.38863,-14.9515
5.53155,-14.8119
5.65816,-14.6572
5.77176,-14.4928
5.87422,-14.3211
5.96708,-14.144
6.05183,-13.9629
6.12972,-13.7787
6.2018,-13.5922
6.2692,-13.404
6.33273,-13.2144
6.39345,-13.0238
6.45225,-12.8327
6.51013,-12.6413
6.568,-12.4499
6.62694,-12.2588
6.68805,-12.0684
6.75304,-11.8793
6.82331,-11.6921
6.90056,-11.5077
6.98668,-11.3272
7.08336,-11.1523
7.19178,-10.9843
7.31324,-10.8257
7.45106,-10.6811
7.60378,-10.5522
7.76794,-10.4383
7.94283,-10.3418
8.12786,-10.2663
8.31877,-10.2071
8.51356,-10.1622
8.7109,-10.1302
8.90972,-10.1091
9.1093,-10.0969
9.30918,-10.0913
9.50915,-10.0902
9.70911,-10.0921
9.90905,-10.0957
10.109,-10.0999
10.3089,-10.1036
10.5089,-10.1058
10.7088,-10.1056
10.9088,-10.1021
11.1086,-10.0939
11.308,-10.0801
11.5069,-10.0593
11.7047,-10.0304
11.9008,-9.99149
12.0942,-9.94104
12.2834,-9.87645
12.4656,-9.79478
12.6367,-9.69185
12.7926,-9.56723
12.9262,-9.41933
13.0318,-9.24999
13.1096,-9.0663
13.1587,-8.87274
13.1853,-8.67472
13.1928,-8.47501
13.1847,-8.2753
13.1631,-8.07656
13.131,-7.87921
13.0907,-7.68336
13.0435,-7.48908
12.9907,-7.29622
12.9333,-7.10465
12.8725,-6.91417
12.8091,-6.72451
12.7441,-6.5354
12.6784,-6.34653
12.613,-6.15754
12.5491,-5.96807
12.4878,-5.77774
12.4306,-5.58612
12.3793,-5.39286
12.3356,-5.19776
12.3015,-5.00079
12.2796,-4.80215
12.2745,-4.60241
12.2875,-4.40303
12.3186,-4.20565
12.3692,-4.0125
12.4425,-3.82674
12.5351,-3.64969
12.643,-3.4815
12.7651,-3.32329
12.8997,-3.17553
13.0438,-3.03697
13.1943,-2.90535
13.3497,-2.7796
13.5088,-2.65848
13.6704,-2.54068
13.8336,-2.42506
13.9976,-2.31062
14.1617,-2.19641
14.3254,-2.08156
14.4881,-1.96528
14.6492,-1.84677
14.808,-1.72531
14.9639,-1.6001
15.1161,-1.4704
15.2635,-1.33531
15.4049,-1.19406
15.5384,-1.04523
15.6616,-0.887858
15.772,-0.721326
15.8659,-0.54508
15.9382,-0.359141
15.9814,-0.164417
15.9931,0.0345166
15.9698,0.232491
15.9155,0.424515
15.8361,0.607651
15.7356,0.780296
15.6198,0.943207
15.4925,1.09733
15.3564,1.24368
15.213,1.38306
15.0641,1.5164
14.9104,1.64431
14.7533,1.76809
14.5935,1.88832
14.4318,2.00596
14.2687,2.12161
14.1048,2.23614
13.9406,2.35031
13.7768,2.46503
13.6141,2.58124
13.4532,2.69994
13.295,2.82226
13.1409,2.94971
12.9929,3.08401
12.8527,3.22653
12.7224,3.37806
12.6039,3.53895
12.4998,3.70944
12.4151,3.89015
12.3513,4.07946
12.3055,4.27392
12.2795,4.47188
12.2747,4.67158
12.2872,4.87105
12.3128,5.06929
12.3499,5.26574
12.3961,5.46024
12.4496,5.65292
12.5084,5.84404
12.5709,6.03399
12.6355,6.22323
12.7012,6.41211
12.7668,6.601
12.8314,6.79025
12.894,6.98015
12.9538,7.17098
13.0096,7.36299
13.0605,7.55635
13.1053,7.75121
13.1427,7.94762
13.1709,8.14552
13.1882,8.34466
13.1921,8.54446
13.1785,8.74369
13.1434,8.94024
13.0849,9.13101
12.9981,9.31029
12.8818,9.47222
12.7405,9.61273
12.5784,9.72901
12.4028,9.82399
12.2183,9.90056
12.0276,9.96029
11.833,10.006
11.6362,10.041
11.4379,10.0668
11.2388,10.0849
11.0392,10.0967
10.8393,10.1033
10.6394,10.1058
10.4394,10.1052
10.2395,10.1024
10.0395,10.0984
9.83962,10.0943
9.63967,10.0912
9.43971,10.0904
9.23977,10.0933
9.03998,10.1013
8.84063,10.1165
8.64223,10.141
8.44552,10.1764
8.25169,10.2251
8.06318,10.2909
7.8823,10.3757
7.71006,10.4769
7.54873,10.5945
7.40236,10.7302
7.27142,10.8811
7.15336,11.0423
7.04812,11.2122
6.95513,11.3891
6.87287,11.5713
6.79877,11.757
6.7306,11.945
6.66699,12.1345
6.60654,12.3251
6.54793,12.5163
6.49002,12.7077
6.4318,12.899
6.3723,13.09
6.3106,13.2802
6.2458,13.4693
6.17699,13.6571
6.10318,13.8429
6.02333,14.0262
5.93589,14.206
5.83952,14.3811
5.73291,14.5502
5.61453,14.7112
5.48292,14.8614
5.33494,14.9952
5.1699,15.1073
4.98997,15.193
4.79811,15.2464
4.59984,15.268
4.4006,15.2599
4.20378,15.2262
4.01094,15.1739
3.82282,15.1065
3.63954,15.0267
3.46098,14.9369
3.28673,14.8389
3.11608,14.7347
2.9486,14.6254
2.7838,14.5122
2.62116,14.3958
2.46017,14.2772
2.30028,14.1571
2.1409,14.0363
1.98141,13.9157
1.82113,13.7961
1.65929,13.6787
1.49512,13.5645
1.32784,13.455
1.15669,13.3517
